ra,dec,e1,e2,w,z_src
217.23904769,0.663545611013,-0.0312,0.0042,15.4055,0.46
219.259530684,-2.54283671204,0.4635,-0.1639,1.0794,0.79
224.08812578,-1.59203354302,0.3553,0.1301,0.4746,0.99
212.097142145,1.98708952255,-0.0149,0.1015,14.6783,0.21
215.65004429,1.47148690273,0.2951,-0.4533,7.8483,0.79
210.206276524,-2.4283373421,-0.1455,-0.4614,7.7169,0.5
223.497826788,0.31371263978,0.7747,-0.042,15.0787,0.41
219.846972175,-0.307739187594,-0.0532,0.2042,15.5309,0.29
224.361612026,0.304312850209,0.3578,-0.5241,4.8508,0.68
217.443904094,-0.78873270938,-0.5327,-0.0048,0.0691,0.79
217.453623714,-1.57786291211,0.2066,0.1195,14.2501,0.26
217.335266931,1.38878281815,-0.0395,0.2148,14.8224,0.35
221.631699925,0.347752173019,-0.5331,0.0107,0.4271,0.24
213.72441918,0.895497032233,0.0972,-0.0239,4.6501,1.32
213.106716047,-2.93041644731,0.3494,-0.1137,14.8013,0.14
217.409195814,2.5967886751,0.3656,-0.3493,13.321,0.71
222.259520281,1.09493168865,-0.4271,-0.3609,10.9161,0.46
216.657506696,-0.193473084035,0.2918,-0.3058,3.5348,0.88
217.72676358,2.61912053905,0.1737,0.1039,15.3852,0.31
223.32735995,-1.47331693359,-0.0167,0.1987,15.563,0.25
213.107803152,1.16276721403,-0.034,0.6036,6.9566,1.0
221.754109863,-2.8558836014,0.6065,-0.1604,11.4703,0.39
212.897721506,0.031853688668,0.0164,0.2224,15.4814,0.46
224.132439119,-1.65216547592,0.0128,-0.0876,15.4878,0.42
219.280276266,1.3482874582,0.1417,0.3043,12.7753,0.47
214.196114048,-1.39180340837,0.2193,-0.1607,0.6636,0.86
221.166727546,-0.906062919453,0.0542,-0.0348,15.506,0.36
211.920984119,0.000312099099,-0.1206,-0.7202,14.8178,0.19
213.052227049,1.08103718295,0.46,-0.2412,15.5629,0.54
218.087361224,0.963186013765,0.1316,-0.207,14.5942,0.58
214.234234174,-2.96285985666,0.4455,-0.4455,6.7726,0.3
218.982552302,0.764953189544,0.3089,0.5486,14.0401,0.61
222.475770573,-1.16047913598,-0.0484,0.0948,13.17,0.73
222.943299109,-1.42583464096,0.5788,-0.2179,7.18,0.66
217.838752902,-2.63833967043,-0.1704,0.5433,0.2444,1.0
215.866058022,0.542607377746,-0.1127,-0.6414,3.0947,1.3
212.065268154,1.46382190192,-0.1602,-0.3594,14.7564,0.47
219.971603262,0.486453344418,0.0122,0.2496,4.6129,0.54
213.550404174,1.17350862595,-0.0369,-0.4818,8.802,0.9
211.337367382,-2.84699339925,0.0443,-0.2034,15.2263,0.19
220.800387289,-1.3619300285,-0.1648,0.3041,14.3802,0.88
215.048454399,1.64881026644,0.3635,0.1855,2.6609,0.12
210.492756697,-2.6530521155,0.066,0.0975,0.6593,0.98
213.614679238,1.40858346288,0.2325,-0.2817,15.1926,0.44
212.622058015,-0.537576457777,0.0849,-0.4771,6.6721,0.78
211.270590681,0.030339258242,0.1012,0.2769,14.5159,0.47
223.40694941,0.168317041335,0.1782,0.1073,6.8731,0.63
215.009972175,-1.1206950204,-0.7575,0.0217,14.9214,0.66
215.853405354,0.870101654387,-0.0403,-0.5614,0.0634,0.11
223.066884476,0.172277918679,0.0611,0.1107,0.3885,0.17
214.740884133,-0.250712375846,-0.354,0.2531,15.543,0.27
210.528516931,1.08124213335,-0.3141,0.1317,13.847,0.67
223.674792118,1.48008668119,0.4776,0.1351,10.714,0.9
217.17109684,-2.0352155507,-0.2401,0.1367,15.3538,0.35
216.078016779,-1.45614455891,0.0531,0.0647,14.739,0.72
222.193011055,-1.17262815024,0.0067,-0.2069,3.7339,0.38
211.240409397,-2.41021256377,0.1104,-0.3972,13.5461,0.2
214.52433072,0.684033404971,0.2304,0.1791,13.372,0.82
216.328525175,0.265611427526,-0.3601,-0.0937,14.9447,0.57
221.362583897,1.98291456414,0.2691,-0.4353,6.9681,0.81
217.144182534,-1.9577937855,-0.2292,0.5472,15.4325,0.18
211.814712001,2.80353886566,-0.2003,0.3449,8.863,0.3
222.096285527,0.800755812075,-0.3309,0.4856,1.4662,0.47
218.045454874,0.917034091339,-0.0251,0.3706,15.5602,0.34
217.276564981,-1.84002041883,-0.2152,0.2735,0.5255,0.76
210.241307295,2.64504223137,0.0489,0.0361,5.2499,1.48
223.865796392,-0.125381703208,0.6802,0.1845,14.5966,0.62
216.123771824,-0.0786204127,0.1091,-0.0247,12.6062,0.51
212.255441187,0.317532140777,0.1233,-0.4528,0.1574,1.06
216.608313671,-1.14313398704,0.1129,0.1577,8.0463,0.11
223.971761675,-1.90936699896,-0.2124,-0.0849,10.9024,0.18
215.76294794,1.42232309696,0.359,0.3158,2.0832,0.65
212.453063655,0.900687085057,-0.1507,-0.0842,14.7446,0.76
219.841617867,0.179520009736,-0.2549,-0.2395,15.5512,0.32
214.698701493,2.77023620996,0.0556,0.0562,14.4376,0.85
224.690614313,-2.25770201733,0.2533,0.5779,0.1878,0.78
221.360792247,-2.52615774642,0.0726,-0.0562,11.3501,0.35
220.906233262,-1.07272257654,0.071,-0.0917,13.9877,0.73
222.444714267,2.57078241804,0.4644,-0.0127,0.4577,1.32
215.582729494,-1.43666441992,0.0011,-0.057,15.4037,0.7
219.732751735,1.73527925528,-0.0785,-0.4671,11.6528,0.08
220.509689737,0.577598094073,-0.2343,0.0626,13.3029,0.64
213.003047413,2.28832321504,-0.0699,0.5828,3.1677,0.61
211.001871338,-0.629635318538,-0.2418,0.0407,1.4204,0.61
215.777958739,0.762894945883,-0.1039,0.4353,5.2351,0.48
218.323797799,-1.8929777273,0.2004,-0.0529,5.7653,0.86
218.118620052,2.33319420176,-0.5839,-0.1786,0.3416,1.0
211.558779179,-1.8985446873,-0.0139,0.2818,5.8688,1.03
223.125126062,2.11400563059,0.079,-0.0993,15.1431,0.58
218.93000615,1.38952428495,-0.1297,-0.3276,0.9628,0.57
215.241624373,-0.348896789794,-0.1297,-0.0565,11.1344,0.25
224.072719214,-2.67931442418,0.3566,-0.5321,12.8278,0.65
224.473450446,0.389495780987,-0.2262,0.1937,3.9458,0.91
210.958099955,-2.16571707045,0.5161,-0.4151,15.5223,0.31
223.804900487,2.91449138837,0.2183,-0.32,15.3511,0.39
223.023585853,-2.28673077206,-0.3146,-0.3982,9.0195,0.87
213.863947206,-2.56917028018,-0.1679,0.0641,5.09,0.45
215.710675592,-0.431912055104,-0.3452,-0.2752,7.1139,0.98
211.349794117,0.912473727389,0.0439,0.0155,15.3571,0.46
217.755115441,-2.59974778933,-0.4101,-0.4876,9.5442,0.75
213.566956818,0.182790806426,-0.5807,-0.0939,11.4468,0.57
216.295256431,0.775671556166,0.12,-0.06,15.563,0.34
216.523786243,1.79730461167,-0.1924,-0.1055,13.9111,0.38
213.304110577,-2.26920808017,-0.2786,0.3015,7.6729,0.81
222.948724065,-1.26941374492,-0.123,0.3943,0.9103,0.11
216.640873861,2.26926745444,-0.0903,-0.3666,14.833,0.63
217.719044541,-1.20505723029,0.0417,-0.0313,15.4298,0.46
224.482283383,0.893475929044,-0.4345,-0.1136,8.7454,0.78
222.047256248,-1.89865680195,-0.3541,-0.3936,0.7425,0.14
216.821551159,2.50373843106,-0.0839,-0.1307,13.9066,0.72
211.773380133,1.17398527546,0.3748,0.0265,2.1233,0.1
218.560126264,0.552789901479,0.49,0.4261,7.9564,0.17
214.224573131,1.31797160962,-0.4273,-0.5903,12.9859,0.14
216.641208257,-2.98998715881,0.1183,0.507,13.43,0.08
222.343839499,-2.82820386791,-0.1541,-0.4921,15.2468,0.33
223.627943387,1.78052261809,-0.0125,0.0291,15.4718,0.49
218.290152719,-0.745438906133,0.0579,-0.1049,1.9381,0.25
218.644429138,-2.85651345039,0.0273,0.0568,13.6574,0.47
210.169623918,1.96480095746,0.0412,0.144,7.776,0.12
220.228874285,2.31546666369,-0.0147,-0.2433,5.9726,0.33
221.841236471,-0.774649703616,0.1062,-0.321,15.3653,0.29
212.971531651,1.99814581503,0.3013,0.4071,3.1556,0.21
218.818526476,0.481714175647,-0.6919,-0.0255,2.7419,1.06
213.951256704,0.670842127567,-0.1522,-0.0717,2.8771,0.88
224.714335121,-2.04255316858,-0.0458,-0.0858,15.563,0.58
214.238967754,-1.81648758447,-0.1822,0.5283,1.1175,0.15
218.380446154,-0.360568768017,-0.1879,0.3658,4.1706,0.54
213.335545938,1.72772305118,0.4947,-0.264,11.2475,0.71
214.958677802,-0.731921320551,0.6737,0.0814,10.5131,1.09
219.091312319,2.29001127358,-0.1721,-0.6469,0.709,1.06
224.169024383,1.09729109453,0.3694,0.1703,14.184,0.85
211.754302688,1.74197193093,0.1274,0.7416,14.4363,0.86
212.260534625,0.160419100893,0.1215,-0.6537,9.2022,0.12
212.381000097,-2.20234199721,-0.4197,-0.1072,15.0879,0.41
223.139175897,1.13758255981,-0.2547,-0.4238,0.3348,1.06
219.459039066,-1.78917450189,0.398,-0.3353,15.3857,0.27
212.973479575,2.83206012302,0.6986,0.0817,15.1927,0.39
223.173246606,0.916618006741,-0.4664,-0.2935,15.4762,0.6
220.70296516,2.59169914938,0.2964,0.1431,4.9507,0.73
214.862771286,-0.412003876128,0.0453,-0.0945,3.7603,0.47
223.909934459,-0.04718517578,-0.2933,0.4178,5.6625,0.45
212.66569785,-2.3251021917,-0.397,0.1459,14.4118,0.46
221.001803131,0.263469527846,-0.1455,-0.2993,10.118,0.39
216.673545238,0.959119605355,-0.2502,0.0197,14.427,0.22
224.871551691,-0.080603627254,-0.3261,0.1291,7.9917,0.48
214.022131777,1.06701841697,-0.1182,-0.3625,14.8214,0.6
215.671936008,-0.184372666118,0.2304,-0.0214,2.8211,0.1
217.351055518,-1.29755241696,-0.3878,-0.3272,2.8778,0.48
220.652144274,2.17575430526,-0.0625,0.5857,15.1384,0.51
217.292618771,-1.61656920795,-0.3344,0.4175,3.1949,0.14
214.840422088,-0.622457621899,0.5202,0.0255,11.6333,0.11
215.050576535,-0.841105664028,-0.4639,-0.1019,13.7923,0.39
224.100409024,-0.234387118726,0.0923,0.0129,14.4509,0.26
210.785641892,1.18423760573,0.0027,-0.0452,15.5372,0.45
223.643380687,2.68738458626,-0.1467,-0.353,1.9072,0.76
217.148055364,0.227006138797,0.0843,0.6175,11.0009,0.12
218.260355271,2.58634744942,0.4861,-0.1924,11.9317,0.19
215.310512063,-0.801845442862,-0.0581,0.1423,15.5103,0.43
223.252216983,2.27874187151,-0.0428,0.1828,5.7477,0.74
224.10315389,-1.53295466092,0.2657,0.0147,14.5188,0.41
223.249355856,-0.401575624584,-0.543,-0.3072,10.4968,0.82
210.742237775,0.534280944019,0.335,-0.0273,12.7146,0.57
222.984074607,0.075411742248,-0.5416,0.4888,6.2434,0.79
211.247831674,-0.561494750739,-0.0312,-0.5446,11.4471,0.82
211.204365991,-2.70517547413,0.6877,-0.2126,0.1864,0.21
220.745528974,0.655135301707,0.3168,-0.0082,1.0683,0.47
218.722704877,-0.652851141359,0.0929,0.2162,0.8519,0.33
214.02900595,-0.532235974143,0.0603,0.1205,2.2067,0.25
213.17624531,-1.34689103152,-0.1122,0.2162,4.2576,0.12
211.470812333,-1.93318897738,0.0885,0.3122,1.1352,0.62
216.601924489,-2.73267205313,0.1129,0.1913,14.5882,0.73
210.72521668,-2.19535050139,-0.2184,0.5975,10.6519,0.57
217.796220497,0.828018551033,-0.178,-0.3624,2.0103,0.32
224.284889165,-1.70881967948,0.3072,-0.5044,14.4452,0.21
213.477051187,2.71880797528,0.1045,-0.0457,13.3735,0.32
219.93004048,1.75754121311,0.0996,0.1036,14.9072,0.7
220.95913116,1.46285617834,-0.2768,0.3997,3.1901,0.73
216.847197207,-2.37855735674,-0.1397,-0.3212,9.1785,0.57
222.23158258,-1.6051355701,-0.4087,-0.3278,0.9343,0.89
212.301715494,-0.778830125871,0.2982,0.1945,14.365,0.29
214.432322563,1.51997359639,0.0413,-0.1405,15.2711,0.66
213.793720026,0.142347867322,-0.2484,0.0728,6.3989,0.22
219.160552956,-2.80458145631,0.1005,0.1763,13.341,0.17
221.142254456,-0.749403446354,0.2231,0.3477,5.0741,0.48
223.78344155,-1.36627334199,-0.4946,-0.4957,0.4975,0.15
211.536671267,2.1314873568,0.7283,0.1988,4.2942,0.82
211.232823333,2.73384971528,0.2857,0.1038,3.3753,0.47
218.078890169,0.761977686058,0.3604,0.484,0.3134,0.55
216.267794322,0.591093490086,0.085,-0.6608,0.4776,1.14
211.108526236,1.61229630764,0.394,-0.3276,6.7404,0.72
216.991135509,-1.69913747734,-0.1743,0.0482,14.9684,0.5
212.995075313,-0.373920477767,-0.4944,0.403,12.0172,0.61
216.400287453,2.02750660606,0.0274,-0.527,4.5803,1.0
212.946191124,-0.544164124396,-0.0122,0.0488,10.4282,0.66
216.21191772,-2.13470542528,-0.0002,0.5765,11.2495,0.67
217.148539696,1.27555243465,0.0435,-0.558,7.6674,0.33
215.155395086,-1.88263755413,0.0865,-0.143,15.4241,0.21
218.892561515,-1.40024901411,0.2389,-0.0863,14.3563,0.76
218.162700482,0.646523773144,0.6116,0.0884,13.9985,0.33
214.068229098,1.50445623146,-0.2648,0.1381,5.0402,0.47
210.841242194,2.91308516118,0.1656,-0.0324,13.9488,0.5
223.602392923,1.40460752083,0.0062,-0.1292,14.1576,0.91
213.468482127,-0.141785698645,0.3423,-0.1612,4.7877,0.33
214.836638451,-0.54864678794,-0.5905,-0.2967,2.4492,0.25
217.732408026,-1.22620183246,0.4218,0.1251,11.2202,0.62
219.565538194,-1.04259641233,0.4198,-0.2152,12.1421,0.31
219.170206175,0.189371781995,0.1919,0.0521,15.563,0.13
218.883045413,0.522129638841,0.5201,-0.3689,3.0213,0.21
219.751671959,2.3666410157,-0.3524,0.1637,14.5322,0.05
211.573290418,2.6819992263,0.2655,0.1233,11.9608,0.62
221.638114116,2.14376988951,-0.1378,-0.3742,14.1979,0.57
216.899838136,-2.63654052658,0.0629,0.4998,0.3099,1.36
221.257566505,1.0105929386,0.5616,-0.3561,0.1231,0.37
217.128569855,-2.43840429844,0.2896,0.1751,8.1904,0.9
218.292806397,-2.07839409312,-0.1613,-0.5031,0.8253,0.11
218.136513885,2.53295862543,-0.2594,-0.005,14.5899,0.67
222.952546844,0.683056182973,0.0207,-0.2486,8.3781,0.6
217.403800544,-0.588193497357,-0.5366,0.1533,13.1744,0.74
218.50585244,1.99543992223,-0.1752,0.2373,15.4659,0.43
216.86683036,1.34762067919,-0.4793,0.0065,11.9203,0.68
213.876519943,-2.25619968621,-0.1463,0.02,14.9933,0.62
214.196473253,1.39446559911,0.1419,-0.2176,5.9463,0.6
213.191500236,0.106703728674,0.4547,-0.0671,0.7029,0.61
221.643620485,-1.01854845592,0.0931,-0.1578,5.1559,0.66
214.11318223,0.269771250042,-0.0835,-0.0312,8.9266,0.17
221.0595726,1.5015543823,0.1449,0.0709,13.729,0.81
221.115398404,2.23851085201,-0.0571,-0.5338,15.4851,0.47
221.975508851,-2.29643410385,0.573,-0.0631,1.1919,0.21
224.979804982,-2.82487816828,-0.3986,-0.0474,6.7392,0.14
215.718298476,-1.72733594511,0.3614,-0.1914,1.2626,1.16
221.441827537,-1.63108322327,-0.0747,-0.0391,15.5244,0.56
220.907246095,0.712705301018,-0.3755,0.247,9.3546,0.88
213.160580803,-2.89378994176,-0.3523,-0.1506,8.1338,0.9
222.129653069,-2.24515281252,0.2446,0.1043,12.6946,0.46
219.388199457,2.88413409819,0.1216,0.1722,15.3999,0.44
216.691689908,-2.58526935769,-0.0221,-0.1969,15.3857,0.03
219.944108739,0.409001724355,-0.0815,0.0867,12.7311,0.17
222.847413689,2.47237746986,0.0416,0.0576,13.7842,0.46
215.599093088,1.29740277537,-0.2769,-0.2985,14.5187,0.67
223.03428332,-2.78719076636,0.2781,0.1031,5.5555,0.1
211.648834958,-1.93866362834,0.1955,0.2782,11.0756,0.25
212.345732214,0.098944256382,-0.0393,0.2607,8.2565,0.3
215.498524812,-1.64566789206,0.6042,0.0334,2.8043,1.03
213.582724315,0.115085188066,-0.0818,-0.1545,15.563,0.28
217.690515249,0.913793949386,0.4518,-0.3483,0.074,0.76
221.402661373,2.02269252455,-0.1327,-0.2096,14.2562,0.95
221.3075627,-2.13283209643,-0.0143,-0.5017,15.5629,0.08
216.442554997,1.53240733573,0.3257,-0.2468,12.8087,0.41
219.125585082,-2.90085607586,0.2392,-0.2835,3.0936,0.88
210.753871526,1.02935709877,-0.19,-0.2313,13.8753,0.21
221.075291802,2.60720450613,0.0996,-0.2771,13.7798,0.62
218.076301009,0.374637719949,0.3582,-0.2542,12.6628,1.21
219.31102414,0.540481526703,-0.4593,-0.3677,14.6847,0.46
220.011201278,0.735214078027,0.3425,0.1598,6.033,0.47
218.160001203,0.342451390698,-0.2749,0.5401,8.9564,0.88
212.234464096,2.11267533405,-0.1009,0.6298,0.4177,0.62
224.975666508,-0.728933048493,-0.0781,-0.2709,4.8063,0.81
213.609583746,-2.55272077798,0.2629,-0.0264,15.475,0.49
212.979962395,0.788557236336,-0.0865,-0.0317,4.717,0.12
213.160749755,-1.32182151063,0.6207,0.0359,9.6641,0.78
213.6551617,2.0376392665,-0.1115,0.1339,10.6806,0.59
214.63763663,1.76070835741,-0.1192,0.1544,15.1658,0.24
214.116369081,-0.70612075613,-0.5471,0.4499,9.8509,0.63
211.056762072,-1.25378046047,0.357,0.3427,5.7609,0.14
224.239798702,0.7265340474,0.4772,-0.2379,8.8379,0.82
219.471999167,-0.771043697971,0.4137,0.4759,7.2399,0.87
216.7607284,0.883061774475,-0.4345,-0.2144,2.7965,0.9
223.463234413,2.55935999019,0.2419,-0.0556,15.223,0.25
219.972438739,1.57262139985,0.04,-0.12,15.563,0.44
218.527300749,1.21686400441,0.1807,0.4435,4.4791,0.62
210.936116893,0.874572242752,-0.3413,-0.3883,0.0846,0.39
215.59267465,2.3286454574,-0.0729,0.2715,14.1134,0.85
221.036944135,0.203963193797,0.5542,-0.146,12.2118,0.22
213.155801893,-2.5441652158,0.4268,-0.63,15.3045,0.11
223.362484906,1.12822282794,-0.1114,-0.1685,5.2469,0.53
221.167553173,-2.75240183334,0.6083,-0.0997,15.3622,0.25
212.567788926,1.81168669211,-0.358,0.6449,14.4141,0.88
214.414559335,2.26433762464,-0.2571,-0.2998,15.088,0.23
224.014819664,-1.78822957752,0.0,-0.1597,0.2508,0.57
224.055432482,2.20787209734,-0.6275,0.2297,12.7874,0.61
219.055405888,1.46494369549,0.3721,0.0475,15.563,0.05
219.103707135,-2.33964697899,0.4807,0.1609,0.3598,0.48
215.362391936,-0.94420159553,-0.0917,-0.4493,5.0166,0.26
219.369380395,0.727701046947,-0.6131,0.2907,14.0009,0.3
222.449531626,0.064548435836,-0.1065,-0.0597,15.4009,0.42
222.576968562,2.8800581669,-0.0258,-0.1932,10.8009,0.79
223.727384142,-0.472570669992,-0.0378,0.2007,15.5118,0.23
211.91971131,-2.09081142797,0.6273,-0.1463,4.1992,0.62
214.640118974,0.920575725118,-0.0433,-0.7024,14.9892,0.82
220.094989533,-0.707479774148,-0.0952,0.4048,2.9275,0.8
217.78574106,2.76085327858,-0.6796,0.1732,13.8045,1.06
218.084642776,-1.15871949582,0.1292,0.4269,5.6978,0.1
222.143233631,-0.414295964202,-0.1281,0.3744,15.2275,0.3
224.855439598,2.74003671398,-0.1664,0.3882,4.4064,0.54
214.602658122,-2.9288027112,0.4055,-0.0371,3.9794,0.67
219.904247408,-1.24940134129,0.3448,0.5745,6.6568,0.13
222.269992245,1.53181320133,-0.0762,-0.1102,8.6234,0.75
219.829233573,2.8618331382,-0.2944,0.2395,5.9826,0.21
213.820836743,-0.330312515921,-0.6419,0.0516,6.3573,0.22
213.582697656,-2.27548715331,-0.021,0.2749,1.248,0.25
211.468634795,-1.33858868889,0.1836,-0.2434,0.3148,1.11
212.59906587,-2.31469027803,-0.038,-0.2512,0.7731,0.15
214.115179142,2.12787266731,-0.7541,0.1994,2.5055,0.62
212.079752855,-1.99850646943,-0.4586,-0.2356,15.0183,0.14
214.053955646,1.65124194643,0.5741,0.2616,1.2674,0.71
221.071625906,2.12127867505,0.0258,-0.2633,0.1996,1.09
221.485784618,-2.29850141545,0.121,0.0659,15.0924,0.59
223.411077299,0.530830819395,-0.007,0.0606,15.0765,0.39
221.166146099,-2.91483392837,-0.3989,0.4181,4.9367,0.68
219.848971304,2.08296278824,0.2812,-0.151,12.1258,0.11
213.326326662,-0.672604081096,-0.0379,-0.0864,15.4499,0.15
211.153831512,1.53213842451,-0.2278,-0.1849,1.3536,0.74
212.703407738,1.84065096109,0.0207,0.1524,15.417,0.38
223.297863256,2.52426618504,-0.0471,-0.262,15.0405,0.3
216.439790862,-1.58170898559,-0.2208,-0.2403,12.9524,0.75
212.713628227,-2.64293770117,0.1677,-0.0371,14.1763,0.47
218.060025606,1.62128378332,-0.6041,0.4638,15.2092,0.56
211.090494929,-0.470133494451,0.0468,-0.1851,15.305,0.3
224.882253475,-2.34844698029,0.2805,-0.0273,13.3009,0.56
211.148838556,-1.34573632739,0.5555,0.0964,15.563,0.24
222.986351194,0.85093058716,0.5286,0.0667,2.0921,0.89
220.217021549,1.90432088892,-0.2802,0.6415,9.9163,0.81
222.660353764,-2.20594328376,0.48,0.1379,0.8666,0.69
223.738350603,-0.869973750979,0.6335,-0.1894,14.9507,0.55
214.289436258,0.101965337474,0.1013,0.4782,14.8843,0.75
212.785086481,-1.36275732437,0.3481,-0.0193,11.5116,1.29
220.758216653,2.48926435798,-0.4538,0.426,11.5568,0.93
216.926523876,0.572444296287,-0.0325,0.0002,11.9523,0.7
221.697694581,-2.34037406675,-0.07,0.1996,13.9664,0.65
216.926449868,-1.80332495453,-0.0375,-0.1834,7.5558,0.23
213.093634658,1.93252038343,-0.0546,0.395,1.5287,0.79
214.481569281,2.86808196974,-0.6017,-0.0077,5.3195,0.5
218.002696573,-0.972497220492,0.1761,0.0728,13.8393,0.23
214.352325613,1.45890973178,0.6607,-0.1863,15.4107,0.2
213.095021167,-2.91996682732,0.5054,0.119,8.8483,0.31
212.969813085,-2.4393960828,0.1088,-0.703,2.8673,0.67
218.604714787,0.542528673206,-0.111,-0.1423,12.5332,0.68
217.026460085,1.52843090881,0.4273,0.2469,13.2993,0.55
220.154223133,-0.891806012684,0.0543,-0.0887,14.0482,0.57
222.908297456,-0.730542813604,-0.5666,0.0449,13.8532,0.38
216.542683615,2.45824385808,-0.4979,-0.2469,13.3773,1.21
219.442471107,-1.8811744121,0.4234,-0.0115,6.3738,0.74
212.497017815,-2.58972304649,-0.239,-0.3358,1.5022,0.15
216.110101088,-0.095988175975,-0.6198,0.2031,2.9884,0.38
218.800148552,1.83920246045,-0.2475,0.3606,3.1214,0.1
218.900297557,-1.87095583471,-0.3684,-0.4178,13.9764,0.47
216.828043903,0.429384121945,0.2206,-0.0136,13.489,0.29
220.851330107,1.70674730554,-0.0833,-0.0166,14.7084,0.47
214.509227693,2.7279483196,0.0342,-0.2621,6.1509,0.88
224.024188378,1.28122113309,-0.0835,-0.0485,14.1683,0.47
217.973466523,-1.37519541655,0.5131,0.1048,6.6455,0.86
217.062725428,1.37153274797,-0.1,0.3285,8.9034,0.15
214.912648931,1.9145331854,0.5219,0.1041,0.3505,0.13
217.740138452,-1.96965680313,0.1777,0.1884,4.4412,0.99
213.945920269,1.12069926173,0.0057,-0.3112,11.9826,0.27
213.459222115,-1.53552898427,0.1056,0.1089,14.5583,0.71
212.426394583,-2.60104964169,0.3426,-0.0172,0.1162,0.27
214.084031554,2.35617378084,0.2243,0.4814,5.5469,0.47
214.046826808,1.43991360088,0.146,0.1753,7.5836,0.15
215.455155534,-2.82229589249,-0.0538,-0.0405,13.0073,1.29
224.461661962,-2.30343450365,0.0423,0.1691,10.1617,0.51
224.577572038,2.37505773417,0.4873,0.1049,0.5176,0.88
224.230415526,2.26978558674,-0.0444,0.3888,3.6798,0.65
217.120152038,1.95873458649,-0.2549,0.0772,4.7888,0.86
211.4603268,0.878606903716,0.4638,-0.1667,0.0757,1.14
217.461123363,-2.83783151516,-0.1155,0.4938,15.2956,0.34
217.857414413,-1.21449488698,-0.4356,-0.1971,10.6789,0.11
214.649850187,-2.63764422127,-0.6871,0.1821,14.9884,0.67
222.74310529,-2.89876615923,-0.3176,0.6751,14.9228,0.62
217.818655103,1.61803470486,-0.2157,-0.5061,6.8114,0.59
212.11359245,0.052823785878,-0.2836,-0.2436,14.5153,0.69
212.859211472,-0.966962629142,-0.1642,-0.0528,6.4762,0.79
223.495676072,2.54463915742,-0.1043,-0.5205,11.9888,0.33
222.298551429,-2.09235781592,-0.006,0.0358,1.9001,1.28
212.758566379,-0.126133603577,0.0626,0.0265,15.563,0.24
218.229235629,-2.70752391413,0.1099,0.1253,15.4375,0.54
222.034909742,-2.25896605443,0.1193,0.2705,13.5987,0.25
220.368453139,0.186116548874,-0.5858,-0.3261,12.5457,0.78
216.834169745,0.873369924269,-0.0462,0.0132,15.4257,0.32
213.822379566,2.57844644153,0.1837,-0.0056,11.9055,0.63
218.359904207,-1.94246878621,-0.0393,0.0028,15.0887,0.31
214.746110348,-0.246004013307,-0.4675,0.0201,10.1243,1.11
213.04876729,2.86671402676,-0.1044,0.0003,15.5334,0.14
221.012724278,-1.85426558191,-0.0446,0.0696,5.3873,0.18
220.698143207,1.33245981769,0.0526,-0.0083,9.4637,1.17
222.411388857,2.36383612167,-0.0979,0.0929,13.8312,0.72
220.419128743,0.15789889852,0.1164,-0.0628,15.501,0.25
